ADC,ADM,APH,APO,APP,ARES,AZO,BKNG,BRK-B,BTAL,BTE,BX,CASY,COST,CTA,CVX,CWST,CYA,DBMF,DECK,DOW,EGP,EXEL,FANG,FICO,FMF,FR,GILD,IVOL,KKR,KLAC,KMLM,LLY,LMT,MCK,MELI,META,MPC,MPWR,MSFT,NNN,O,ORLY,PFIX,PGR,PLD,PSA,REXR,RSBT,RSG,SCHD,SCHG,STAG,SVXY,TMUS,TRI,TRNO,TSLA,UNH,VOO,VRT,VRTX,WM,WMT,WPC,XLG,XME,XOM,GIC,date
0.0,3890.0,6194.0,0.0,0.0,3.0,0.0,2022.0,0.0,0.0,0.0,2999.0,0.0,0.0,0.0,1813.0,0.0,0.0,0.0,0.0,4417.0,0.0,0.0,0.0,0.0,0.0,4030.0,0.0,0.0,4899.0,925.0,0.0,1115.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5871.0,0.0,1582.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756222.9683000026,2020-03-02
0.0,4279.0,6251.0,1.0,0.0,4723.0,0.0,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,4692.0,4697.0,0.0,0.0,0.0,0.0,0.0,4121.0,2353.0,0.0,0.0,943.0,0.0,1128.0,431.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.0,569.0,0.0,0.0,0.0,0.0,3214.0,0.0,0.0,0.0,0.0,586392.8726000027,2020-03-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2371762.146500003,2020-04-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553.0,4402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11427.0,0.0,0.0,0.0,0.0,0.0,2340.0,0.0,0.0,12078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775456.231600003,2020-05-25
0.0,0.0,4.0,3227.0,0.0,0.0,0.0,1982.0,0.0,5767.0,0.0,2.0,0.0,0.0,0.0,0.0,2493.0,0.0,0.0,4250.0,0.0,0.0,5157.0,0.0,306.0,0.0,0.0,0.0,5883.0,4989.0,782.0,0.0,0.0,0.0,882.0,0.0,544.0,4211.0,656.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10922.0,0.0,0.0,1378.0,0.0,0.0,2331.0,0.0,0.0,10573.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,8323.637100003194,2020-06-22
0.0,0.0,0.0,3025.0,0.0,4083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4066.0,1415.0,1347.0,5628.0,0.0,0.0,1.0,4145.0,0.0,0.0,4579.0,755.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,626.0,712.0,0.0,0.0,0.0,0.0,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,10973.0,5925.0,0.0,0.0,0.0,0.0,2052.0,353.0,0.0,10143.0,463.0,0.0,0.0,2869.0,6037.0,0.0,0.0,-227.96079999674112,2020-07-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5667.0,0.0,0.0,0.0,0.0,1.0,6622.0,4371.0,760.0,0.0,925.0,0.0,306.0,0.0,0.0,0.0,598.0,719.0,0.0,0.0,4967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10973.0,0.0,0.0,1421.0,0.0,0.0,1324.0,0.0,0.0,10424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116212.789600003,2020-08-17
0.0,3938.0,5703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,4204.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797.0,728.0,0.0,0.0,446.0,988.0,0.0,573.0,0.0,550.0,271.0,0.0,0.0,4749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9564.0,10771.0,5693.0,0.0,0.0,2156.0,0.0,1214.0,510.0,0.0,9486.0,0.0,0.0,0.0,0.0,1.0,6226.0,0.0,-192.94069999689236,2020-09-14
0.0,0.0,5838.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3413.0,869.0,0.0,0.0,0.0,0.0,0.0,2.0,4271.0,3980.0,0.0,5992.0,0.0,0.0,0.0,0.0,0.0,6604.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,4649.0,0.0,0.0,0.0,0.0,3737.0,0.0,0.0,9565.0,10712.0,5809.0,0.0,1372.0,2076.0,0.0,1059.0,0.0,0.0,8492.0,0.0,1389.0,0.0,0.0,1308.0,6315.0,0.0,-201.73609999660403,2020-10-12
0.0,0.0,5662.0,1.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,3410.0,0.0,0.0,0.0,0.0,2524.0,0.0,0.0,3658.0,4277.0,1226.0,0.0,0.0,0.0,0.0,4037.0,0.0,0.0,4475.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,1790.0,0.0,0.0,3493.0,0.0,0.0,8202.0,10370.0,0.0,8192.0,1338.0,0.0,2907.0,1047.0,0.0,0.0,8635.0,0.0,0.0,3458.0,0.0,0.0,0.0,0.0,-243.00729999691248,2020-11-09
0.0,413.0,5299.0,0.0,0.0,4122.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,2607.0,0.0,0.0,3607.0,3953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6789.0,4234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,503.0,0.0,5239.0,3375.0,0.0,0.0,1991.0,0.0,0.0,0.0,0.0,0.0,9178.0,10440.0,6281.0,0.0,0.0,0.0,0.0,1090.0,480.0,0.0,9110.0,0.0,0.0,0.0,2868.0,0.0,5984.0,0.0,-236.04279999714345,2020-12-07
0.0,0.0,5210.0,0.0,0.0,3791.0,141.0,0.0,0.0,0.0,0.0,0.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,3406.0,0.0,0.0,0.0,4466.0,0.0,0.0,0.0,3323.0,0.0,4307.0,0.0,0.0,104.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,5489.0,0.0,5485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9237.0,10736.0,0.0,7935.0,0.0,2196.0,3298.0,766.0,0.0,0.0,8499.0,0.0,0.0,0.0,3310.0,0.0,5299.0,1.0,-216.27269999682903,2021-01-04
2074.0,3810.0,5357.0,0.0,0.0,4155.0,0.0,0.0,718.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,4033.0,0.0,8.0,4165.0,0.0,0.0,0.0,0.0,0.0,4331.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,787.0,0.0,0.0,0.0,0.0,689.0,0.0,932.0,0.0,0.0,0.0,9363.0,10612.0,0.0,0.0,0.0,0.0,0.0,674.0,513.0,0.0,8898.0,0.0,1551.0,0.0,0.0,0.0,5114.0,0.0,-228.89129999652505,2021-02-01
0.0,3875.0,5643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,3385.0,4254.0,0.0,0.0,3620.0,0.0,0.0,0.0,3161.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,1849.0,908.0,0.0,0.0,0.0,9490.0,10590.0,6749.0,0.0,1368.0,0.0,0.0,603.0,0.0,0.0,8425.0,0.0,0.0,3902.0,0.0,0.0,5249.0,0.0,-193.94749999744818,2021-03-01
3.0,3531.0,5682.0,0.0,0.0,3963.0,0.0,0.0,705.0,0.0,0.0,1.0,776.0,0.0,0.0,0.0,2901.0,0.0,8981.0,3184.0,3756.0,0.0,0.0,2968.0,0.0,0.0,0.0,463.0,0.0,3967.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9188.0,10958.0,0.0,0.0,0.0,2161.0,0.0,0.0,574.0,0.0,8290.0,0.0,0.0,0.0,3567.0,0.0,4912.0,3779.0,-203.92649999726564,2021-03-29
0.0,3645.0,5723.0,0.0,0.0,2120.0,0.0,0.0,0.0,0.0,0.0,2889.0,0.0,0.0,0.0,0.0,1340.0,0.0,9080.0,3389.0,3721.0,0.0,3.0,3011.0,0.0,0.0,0.0,3294.0,0.0,3892.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,3765.0,5343.0,0.0,0.0,0.0,906.0,0.0,0.0,0.0,8817.0,0.0,0.0,0.0,0.0,2205.0,0.0,0.0,0.0,0.0,9429.0,835.0,0.0,0.0,0.0,0.0,4871.0,3819.0,-208.4592999969609,2021-04-26
3336.0,3668.0,5807.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.0,0.0,0.0,0.0,2320.0,0.0,0.0,1.0,3386.0,4041.0,0.0,0.0,3052.0,0.0,0.0,0.0,3505.0,4.0,3594.0,0.0,0.0,1074.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,3673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.0,4194.0,11098.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,8580.0,0.0,0.0,4445.0,0.0,0.0,4771.0,0.0,-232.17519999714568,2021-05-24
0.0,3412.0,6139.0,3813.0,2822.0,0.0,0.0,0.0,1.0,0.0,0.0,2560.0,925.0,546.0,0.0,0.0,2902.0,0.0,0.0,0.0,3755.0,1453.0,0.0,3161.0,0.0,0.0,0.0,3551.0,0.0,3741.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9244.0,0.0,6783.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,8207.0,0.0,0.0,0.0,0.0,0.0,4589.0,3981.0,-218.74169999733567,2021-06-21
0.0,3758.0,6333.0,0.0,0.0,4065.0,0.0,0.0,0.0,0.0,0.0,2429.0,0.0,552.0,0.0,0.0,3156.0,0.0,0.0,0.0,4188.0,1388.0,8936.0,2730.0,0.0,0.0,0.0,3597.0,4.0,3654.0,0.0,0.0,0.0,0.0,1105.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3859.0,11661.0,6347.0,7625.0,1451.0,0.0,0.0,0.0,0.0,0.0,7663.0,0.0,0.0,0.0,0.0,0.0,0.0,3876.0,30.82860000245273,2021-07-19
0.0,3928.0,6117.0,0.0,0.0,3733.0,0.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068.0,0.0,9837.0,3158.0,4441.0,1331.0,0.0,3314.0,377.0,0.0,0.0,3448.0,20.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9456.0,11019.0,0.0,7829.0,1419.0,0.0,0.0,0.0,0.0,0.0,7443.0,0.0,0.0,0.0,0.0,0.0,0.0,4256.0,320.5755000025965,2021-08-16
0.0,2877.0,5845.0,0.0,0.0,3258.0,127.0,2491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.0,0.0,0.0,3512.0,0.0,0.0,0.0,3465.0,0.0,3311.0,663.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771.0,0.0,0.0,0.0,0.0,0.0,3941.0,0.0,1818.0,0.0,11171.0,5995.0,7266.0,0.0,1932.0,0.0,0.0,0.0,0.0,7778.0,0.0,372.0,0.0,3545.0,0.0,0.0,0.0,-197.33699999703094,2021-09-13
0.0,0.0,0.0,3673.0,1.0,3079.0,134.0,2286.0,0.0,0.0,0.0,1884.0,0.0,0.0,0.0,0.0,2714.0,0.0,0.0,0.0,4417.0,0.0,0.0,3275.0,0.0,0.0,4392.0,3493.0,0.0,3420.0,614.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,5754.0,0.0,0.0,0.0,0.0,0.0,0.0,4011.0,0.0,321.0,9707.0,11001.0,0.0,0.0,0.0,1870.0,0.0,0.0,0.0,0.0,7197.0,0.0,0.0,0.0,0.0,6339.0,0.0,0.0,-192.98529999749735,2021-10-11
0.0,3739.0,5843.0,3513.0,0.0,3179.0,0.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.0,2.0,0.0,0.0,0.0,4649.0,0.0,0.0,2322.0,0.0,0.0,0.0,3648.0,0.0,3340.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,3619.0,0.0,0.0,0.0,0.0,5214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,1461879.389200002,2021-11-08
0.0,0.0,5614.0,3117.0,0.0,2951.0,0.0,2120.0,0.0,0.0,0.0,1793.0,0.0,1.0,0.0,2094.0,0.0,0.0,0.0,3157.0,4829.0,0.0,0.0,2322.0,0.0,5441.0,0.0,0.0,0.0,2893.0,0.0,9093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10865.0,6225.0,7060.0,1891.0,0.0,0.0,0.0,0.0,543.0,8018.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.0,238917.47810000274,2021-12-06
0.0,0.0,5275.0,1968.0,2330.0,2999.0,0.0,2393.0,0.0,1.0,0.0,1800.0,0.0,0.0,0.0,2137.0,0.0,0.0,0.0,0.0,4939.0,0.0,0.0,2354.0,0.0,0.0,3787.0,3555.0,0.0,2917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4747.0,0.0,0.0,0.0,0.0,3327.0,0.0,0.0,0.0,0.0,5596.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,4789.0,0.0,0.0,0.0,3945.0,501419.39370000316,2022-01-03
0.0,3604.0,5203.0,3282.0,0.0,0.0,0.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1.0,0.0,4836.0,0.0,11281.0,2354.0,0.0,0.0,0.0,0.0,0.0,3051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627.0,0.0,0.0,0.0,0.0,4663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9376.0,10682.0,5498.0,6916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.0,1075417.8548000026,2022-01-31
0.0,3263.0,5656.0,0.0,0.0,0.0,108.0,2244.0,691.0,13167.0,0.0,0.0,0.0,0.0,0.0,1668.0,0.0,0.0,0.0,0.0,4605.0,0.0,0.0,2087.0,0.0,0.0,4016.0,3682.0,0.0,0.0,580.0,0.0,0.0,622.0,0.0,0.0,0.0,3320.0,0.0,0.0,0.0,0.0,4981.0,11661.0,0.0,1568.0,735.0,3418.0,0.0,0.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.0,-192.65219999663532,2022-02-28
0.0,3087.0,0.0,0.0,0.0,3051.0,0.0,2524.0,669.0,0.0,0.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4587.0,0.0,10489.0,1897.0,0.0,5342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,798.0,0.0,0.0,3021.0,0.0,0.0,0.0,0.0,4975.0,11069.0,2235.0,0.0,4.0,3549.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.0,0.0,4261.0,3152.0,-159.78609999641776,2022-03-28
4203.0,2815.0,2.0,3944.0,0.0,0.0,0.0,2585.0,0.0,14376.0,0.0,0.0,0.0,428.0,0.0,1631.0,0.0,0.0,9868.0,0.0,4528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8224.0,0.0,0.0,0.0,0.0,0.0,3081.0,254.0,768.0,0.0,0.0,5049.0,9910.0,0.0,0.0,0.0,3631.0,0.0,0.0,4798.0,12502.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3885.0,3203.0,-145.0060999970883,2022-04-25
0.0,2862.0,0.0,0.0,0.0,0.0,0.0,2624.0,0.0,13404.0,0.0,0.0,1117.0,0.0,11407.0,0.0,0.0,0.0,9382.0,0.0,4271.0,1277.0,10136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7827.0,840.0,581.0,0.0,0.0,0.0,3002.0,0.0,0.0,0.0,0.0,0.0,9072.0,2300.0,0.0,703.0,2594.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4203.0,3230.0,-215.23229999653995,2022-05-23
0.0,0.0,0.0,4340.0,0.0,0.0,124.0,2706.0,721.0,12540.0,0.0,2337.0,0.0,0.0,4.0,1162.0,0.0,0.0,8885.0,0.0,4166.0,0.0,0.0,1946.0,0.0,5002.0,0.0,0.0,0.0,0.0,681.0,7165.0,763.0,0.0,0.0,0.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,3550.0,0.0,0.0,2709.0,500726.54100000346,2022-06-20
0.0,0.0,0.0,26.0,0.0,0.0,104.0,2841.0,0.0,11004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087.0,0.0,0.0,0.0,0.0,0.0,2646.0,0.0,0.0,3.0,0.0,0.0,7770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2806.0,2633593.2189000044,2022-07-18
0.0,0.0,0.0,2.0,0.0,3914.0,95.0,3077.0,760.0,0.0,0.0,2553.0,1090.0,0.0,0.0,0.0,0.0,0.0,8044.0,0.0,1540.0,0.0,0.0,2209.0,0.0,0.0,5000.0,0.0,0.0,4448.0,662.0,0.0,0.0,599.0,0.0,0.0,0.0,2677.0,0.0,0.0,5750.0,0.0,4685.0,8423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,0.0,3676.0,3225.0,0.0,0.0,2773.0,-161.9539999961853,2022-08-15
0.0,1219.0,0.0,0.0,0.0,0.0,0.0,2780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.0,0.0,0.0,0.0,0.0,5223.0,0.0,0.0,2101.0,0.0,2.0,0.0,4002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2834.0,2929684.2122000037,2022-09-12
3622.0,0.0,0.0,0.0,0.0,1.0,0.0,2962.0,0.0,0.0,0.0,0.0,0.0,453.0,0.0,1663.0,2786.0,0.0,0.0,0.0,5641.0,1529.0,0.0,1971.0,0.0,0.0,0.0,3924.0,0.0,0.0,0.0,7335.0,764.0,0.0,0.0,0.0,0.0,2530.0,0.0,0.0,0.0,4208.0,0.0,1225.0,1991.0,0.0,0.0,4092.0,0.0,0.0,30.0,0.0,0.0,0.0,1678.0,2148.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,4526.0,0.0,0.0,0.0,2700.0,-176.8046999964863,2022-10-10
0.0,2650.0,0.0,4704.0,0.0,0.0,0.0,3272.0,1.0,0.0,0.0,0.0,0.0,481.0,0.0,1577.0,2989.0,0.0,0.0,3890.0,0.0,1731.0,0.0,1769.0,0.0,0.0,0.0,3754.0,0.0,0.0,0.0,0.0,681.0,0.0,0.0,246.0,0.0,2185.0,0.0,0.0,0.0,4528.0,0.0,0.0,0.0,0.0,0.0,4824.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.0,2224.0,0.0,963.0,0.0,0.0,0.0,0.0,0.0,5197.0,0.0,0.0,0.0,2444.0,9977.669700003229,2022-11-07
4070.0,0.0,3.0,1804.0,0.0,0.0,0.0,3308.0,1.0,0.0,45977.0,0.0,0.0,506.0,0.0,1481.0,0.0,0.0,0.0,4177.0,0.0,1731.0,0.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,141.0,0.0,2152.0,0.0,0.0,0.0,4545.0,0.0,0.0,0.0,2440.0,0.0,5033.0,0.0,0.0,0.0,0.0,8634.0,0.0,1654.0,2378.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,5234.0,0.0,0.0,0.0,2358.0,-8.767999996431172,2022-12-05
3921.0,2916.0,2.0,3909.0,0.0,0.0,0.0,2953.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,1547.0,0.0,0.0,0.0,3795.0,0.0,1740.0,0.0,1915.0,389.0,0.0,0.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.0,0.0,0.0,0.0,4598.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,0.0,1647.0,2143.0,0.0,1307.0,0.0,0.0,0.0,0.0,1495.0,4923.0,0.0,1.0,0.0,2491.0,-174.7214999953285,2023-01-02
3781.0,2774.0,6270.0,3846.0,1.0,0.0,0.0,2933.0,0.0,1.0,0.0,0.0,0.0,530.0,0.0,1481.0,0.0,0.0,0.0,0.0,0.0,0.0,12645.0,1935.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,2139.0,0.0,0.0,0.0,4373.0,0.0,0.0,1962.0,0.0,0.0,4805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,4513.0,1884.0,0.0,0.0,0.0,0.0,0.0,5104.0,3685.0,0.0,0.0,2348.0,-208.26739999558777,2023-01-30
3866.0,3358.0,1825.0,3799.0,0.0,0.0,0.0,2601.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,1657.0,14313.0,1953.0,0.0,0.0,0.0,3337.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,0.0,0.0,2067.0,0.0,0.0,0.0,4390.0,0.0,0.0,2014.0,0.0,0.0,4521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.0,3156.0,0.0,0.0,0.0,1.0,0.0,0.0,5460.0,3643.0,0.0,0.0,2446.0,-174.43469999637455,2023-02-27
